"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Liechtenstein","LIE","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","7.5378968253329","2.90848495181827","5.13147609610745","11.152297767894","22.6759951605011","25.7361373345608","26.7738705113655","28.2823510501396","26.6921675598348","24.1453333033038","23.703547206871","23.6840902465218","24.1640400140395","24.7039959342489","23.5804371805055","23.7004914622853","23.6126895634343","24.4536902107428","25.6181385780873","24.3792730381113","20.8315705549209","21.6005400889675","22.2026475945407","22.6596648965655","23.3659720189889","22.0035148311854","22.954101782154","21.3112687900827","21.6561549503201","22.1188973193084","24.1626061753552","22.6899912886058","23.6266059239629","18.0331253116412","23.9298756150558","","","","","","32.047899683792","34.4678183360088","37.2861370543834","35.1267562185186","32.0348028541313","31.3529726551217","33.0042961343162","25.8596702506672","26.3564299316925","28.3501158218362","",
"Lower middle income","LMC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","15.7233393998516","15.4137259715322","16.0202904548204","15.6472570776965","18.4234228533989","18.3092742141664","18.7662972633377","18.0109806368866","17.6683907927499","17.2048726345358","18.7032857596765","19.3513136366664","20.4078293767879","21.9485661343961","22.3229152143909","23.068823039612","23.0982446015427","24.0552491651173","24.2319609501783","23.7662515936623","24.0926406943507","24.150031331732","24.6486427011279","24.7749925419217","25.156119911653","26.1941823553354","27.3252728553413","29.6239593224295","30.0924172141771","31.5808758527372","31.6967931057785","31.2270231262928","29.9232016420598","30.9908858216845","30.0247815684676","29.4805731573094","28.9622616965799","28.4509791193643","27.3752008355413","27.1994962256598","27.6725529993716","27.841941378291","26.9740853855317","25.9275712532919","25.8725404007449","25.5024814323725","26.2125478174496","26.2863340906893","",
"Low & middle income","LMY","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","26.6351079188671","26.5796351383641","27.3878325436368","28.3171973727315","27.3954637574682","28.8950668823782","29.9545860861115","29.4863146387882","28.3126904242995","29.1077973738847","30.2974384996819","31.3434974720152","31.4601904168581","30.2548866915431","29.8337181767151","30.1819432150436","29.2077746804225","27.9350614619622","28.2193904668599","28.7836287343543","29.959400180618","31.7812086769607","33.9467123968442","34.4667897907339","36.326812603688","37.2303282127351","37.8735083637923","36.0373019364144","37.053353877112","36.1049857921318","35.4851178658926","34.6175175996487","34.4332466918424","32.9463025267932","32.2862786206665","32.8973983134714","32.7521064494488","32.2377611558452","32.0231095345367","33.4792544258191","33.6053595343564","32.3228875746711","32.2450199315162","",
"Lesotho","LSO","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","10.6127533709147","12.616821120852","25.2230774099785","38.6108663650636","32.6647695864241","49.5598768329129","38.0293653129001","","","","","","","","","","","","","","","","","","","","","","","","","","42.9094860894096","43.7980843914728","30.065022840108","20.1904388290775","13.4483774783075","17.7895504253092","22.3095363884306","25.2743766817594","24.4992062335256","17.4664801271052","7.41087744804531","16.6238192720574","18.2120636361482","20.4953899798091","20.43799187893","16.364789613567","19.8890958212605","","",
"Late-demographic dividend","LTE","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","29.5640983081066","28.9897027433575","30.8508525684197","31.4130573264415","31.3937202736905","33.7775009363261","34.9232561683658","34.8548647078964","32.7692501706323","34.0431583053466","35.5569815129645","36.3091396399855","35.5165178668854","32.7358798928441","31.987339980924","31.9508777372071","30.7579962530391","30.4121121184803","31.1337062806629","31.496119456646","32.1722648112079","34.439966448642","37.0580624014419","37.2828739615586","38.9830500917158","40.189824617467","40.7498765076637","38.2682327054505","39.7334015807368","39.1504699529483","38.4514829648881","37.5082038704569","37.3640133363602","35.8043259146023","34.7144795929563","35.2328910961721","35.1553883062937","34.4710734427388","34.4906103390896","36.0741503104435","36.344506401737","34.5205215425548","34.5305958963839","",
"Lithuania","LTU","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0441656192245","12.2318457834237","14.7017235248931","12.6431108964075","10.3294378056304","13.2751923722045","14.6652366972841","15.9354892748611","15.5325472665112","15.6638724674243","17.012698633103","16.2638495650482","17.1433834598713","15.0393350495925","15.0441635462742","18.0600504151778","18.6803859505843","18.704761825767","22.1684302621332","23.8960238675265","20.0447866703671","19.280759783214","21.4852903773738","22.7655707822594","23.3337280256965","23.7254720665343","23.3319306926788","21.4086279535438","23.7460419115887","24.0856790486668","",
"Luxembourg","LUX","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.2510944929179","31.7372065187454","30.4611560063557","27.3857405584449","23.8857903192181","33.1478855199181","36.0822826382603","28.9045892423779","36.8544553178953","29.8791923016203","11.8045853639741","17.9354189137134","18.6049912530054","25.4477022634708","22.3916692698291","24.1254789746543","17.8075268597976","19.5662725062555","21.6667389720953","20.4655048369703","18.0425010369376","20.5733627302818","20.3748687611103","13.350358328469","15.785401674267","12.5266878221563","",
"Latvia","LVA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2004048543462","12.5293134653373","14.0279792991534","16.1412547944578","12.7693928115258","18.6780153842929","19.4290845868805","20.6996351926689","21.7276504922443","21.4396662866724","24.1948206603944","20.0232969503517","22.0493977220998","24.2934013606003","31.2499787439953","22.746568476739","23.3548647698682","24.8625029497768","22.6979006958995","23.1866242636419","24.034220100603","23.5340624876014","24.2142839199763","23.4765224127215","23.1644305552797","25.1929001433315","21.6543449994798","19.1829862945386","20.8699835014902","19.3286712623104","",
"Macao SAR, China","MAC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.4172285526723","44.2527003529776","49.0246915853698","49.1917879026556","48.4128457635496","58.2320335444361","45.9665126112045","46.0563365606643","52.1707576372079","54.1572726615733","53.4846772289302","53.3921187715612","52.4872621000577","48.3481832550591","48.0161800156843","50.0517671706706","49.7885047734392","47.0495327493383","39.4674125108879","30.0461212123208","35.6649090109484","44.9661513298208","","",
"St. Martin (French part)","MAF","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","19.7524600741559","14.8327357252793","16.2053710644627","16.0286398615708","15.7886887199833","24.8186072043246","22.575232102327","23.4867193535656","21.911073485671","25.2817250863924","25.2617821400205","26.5105329683077","25.9264788538208","26.9863909023048","27.739631170855","30.4396001262528","26.1599245122699","26.5712451390876","24.881158140427","23.7629804284342","21.8452207105256","24.5868076824031","24.7617986915762","34.8304433027664","32.9672770953199","32.4272863830748","38.5728458304454","37.9641136404049","39.2280536829045","39.3567808755571","38.7785200834296","39.9238782667544","39.9382107425572","40.1903074480226","35.5107209630811","35.0441029952415","33.7600402979309","31.3128638814765","32.6458212426442","25.3178069034487","28.2585975133406","28.2698940113082","28.5919840470326","27.3205630602232","27.2305596075706","27.6958519418252","28.3653942276863","26.907811598674","28.0220415552762","28.9907934432117","",
"Monaco","MCO","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2482241831624","13.4659782121643","8.71251517470891","4.67822970401704","20.2956529184549","18.3000328972872","21.9649856171664","21.2666460304902","16.8676374524784","24.0443579888861","22.9029325733029","21.7766081664656","23.865671766049","23.3251481313372","14.0551673344028","17.0056109414481","13.9656168611562","16.7550567583434","19.7223712050613","17.5542339090658","18.3130741672835","18.3831145954636","16.2401792082503","15.8780206468653","15.5340225373313","16.1196147334662","14.4259441315408","10.0517224812796","8.78232416150446","4.47513954067376","",
"Madagascar","MDG","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","5.50500709983745","5.15619386793595","7.60537637115257","6.67717247575654","4.93685516304568","1.14841612411796","37.7085851128822","29.484049222041","21.3879907854411","21.9038923614092","23.3070027913767","15.3127962789813","18.5510008945578","22.478484809608","14.7702797784605","40.0771875895237","31.185502653377","25.8113427083214","32.8045676571347","33.5255806571388","27.6911876412212","4.4779754216299","8.65011657884107","7.67668672467411","7.96140676351366","9.55952931196804","8.93079289538557","14.4808934468138","5.12874423729971","10.6443130524442","16.2316227029248","10.3949271486524","14.9656717937296","18.9918881702258","23.6873010966252","17.5941161498708","16.5438915612429","15.5168379574811","12.8841445403565","8.31123772867584","14.4871452227484","12.9048166574453","16.0965574677664","15.1236055767865","18.5522608266048","16.3950845077608","8.17750117632173","12.4788736116112","16.437948492089","15.3213584351265","17.4750167540295","",
"Maldives","MDV","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.5419363086771","24.6308536229777","16.3514762087816","21.4951169560908","21.1498345877382","17.1310153677122","-0.28741984345854","16.578491212401","16.6830105018174","12.2212822515966","11.9849407902687","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","34.472397611495","29.1333530088764","33.158023706309","35.6405711501195","","","","","","","","","21.1953114462739","23.2399170383497","23.1477927913925","25.1650391520606","24.2526388043612","23.4559967369015","24.3924684732856","26.0837901635165","25.6820055890782","21.8147922538179","25.8318014632323","28.7599676150945","","","","","37.3261387679505","38.6128562647796","37.8795341205542","39.4280392052102","29.3175146330207","33.6811838060202","37.104475535161","36.275073580232","34.4736643373884","31.3901341853981","23.9232199050732","23.1096118072588","26.1999606736484","28.9041811329447","27.5432735769842","21.9610522191713","28.6445831270657","33.6052974794829","29.2632793651467","","",
"Mexico","MEX","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","21.839762874837","26.1069114295518","25.3518767481772","26.0978883843781","28.4978297263013","26.3426898323847","26.7217597859179","20.9713071745924","25.7444438362423","20.5609544749795","19.7277137708678","19.8222343593874","18.2158319682238","16.4462619037251","18.8495783931937","19.1881563541485","20.6941261524377","21.3048889067367","21.8274702525933","22.5673874506878","22.5053913556409","20.8600148446395","20.8045452155785","20.5603787774467","19.7823208449408","21.4684386553467","19.6651405383938","21.8950677333074","21.5882388114029","20.4051252902383","20.3574258458135","19.1230801333663","19.2529097567633","19.1609504993073","16.3644568027638","16.8470848723247","18.5155491623807","19.384966743581","20.6161724332749","21.4950580551557","21.8054202681822","22.192798182255","21.6797240907604","20.012608799287","20.1277352965743","19.2837457728117","",
"Marshall Islands","MHL","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.4296184297484","22.7824574931464","23.7936722732031","22.7203560436801","23.19050220887","24.6959255601538","22.1029060389526","13.851169902937","15.6057256687755","21.4088439375138","27.4032370930866","23.8707495242815","10.060923283201","6.17820806645476","5.4499189384635","15.129365051854","11.4637868116033","21.4044972281821","29.2215575140149","39.1782982813716","",
"Middle income","MIC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","26.7865609041536","26.7191114462894","27.5480210736756","28.4879031241364","27.5303306948154","29.0396780808148","30.1170315121189","29.6305690382356","28.4669879558029","29.2765612233341","30.4503137792617","31.5106205220034","31.6004344878037","30.4010268627243","29.9767180669255","30.3035213967976","29.3311914131616","28.0531327343601","28.3127636782084","28.8492910455258","30.025003378934","31.8515525355026","33.9987339457788","34.6072071883969","36.4939443994297","37.403848300806","38.0585702659069","36.2473897085342","37.2511069475967","36.2920331199769","35.7049692256208","34.834402410399","34.6449937172464","33.1798198064604","32.4954832236208","33.0820854813237","32.9543710655858","32.4223645934498","32.2467141555553","33.6697988804359","33.775340986466","32.4135095925002","32.309452050861","",
"North Macedonia","MKD","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1989556392213","6.04953205767059","3.88018717567462","7.24878707826766","21.8997592276157","12.6450713343263","13.0642023377958","15.7129227514827","14.5729512482651","18.5522641310274","21.8993986785281","17.6397447623685","16.1994425831141","20.4184085222007","23.7994367829978","25.87093835912","26.6611031524452","27.3758500486379","29.8782349641672","28.6788993683552","30.2727997131005","31.8898884486044","32.7159884468274","31.8320048600262","27.1155385045637","29.1022098604067","29.919730358605","29.961299849148","28.4490922415018","",
"Mali","MLI","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","7.27638615057722","8.9184724771522","17.5336194216737","5.79142008944758","8.62820677695038","-19.6769745466403","-18.7429299921791","-11.1052976617751","-5.7272861964549","-6.51805952725674","-13.2191497223133","-8.0653099065397","0.860966535525204","-11.0667066708959","-1.7012036981452","-2.09883772781338","-9.10679568269877","-6.47628552816789","-9.78336231278842","-3.62192832306258","-1.76184806757772","-10.0313687701826","-1.64808539470089","-10.1075426749154","-3.19842118981355","-3.52631109112709","-2.20172344544601","-2.51115499867061","-0.286836236135795","21.9994747811959","17.7065692258922","26.2996924218746","18.6685593052914","17.4690386600075","20.3779414664588","17.3801840316206","20.1706422677911","19.4259244690495","21.8143210223586","21.7777461948483","20.3691051922455","21.0947460842523","19.2580525421833","20.1898503499256","20.0062174780838","18.585267328892","17.2169246667521","15.3832245255019","14.8236293675485","15.3724367808945","",
"Malta","MLT","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","23.6016356559707","20.1122805770095","16.4115338643665","17.5558320046173","28.2675779732624","31.9824340907085","26.6093430332839","28.1907812682548","30.0194916778824","31.114981411332","35.1190385245709","32.4825897215948","28.8204080641848","29.176551203635","25.0616063100123","25.6192664590901","28.5729882515798","31.4029593645944","28.7774341915","30.7573476136348","31.056613696879","28.6060186332724","26.6388545340322","25.9118838396297","24.3257462796141","20.1826561270839","22.2572037894329","20.6642150147573","22.1613319589821","16.2223740207458","18.0843171040647","21.1117584832982","19.0372868051675","17.4606922388986","14.0530288420161","12.9459456447008","16.364397463755","17.6839853044605","14.5153335181502","18.1167940907471","17.6801203692406","18.5782880511298","19.2962342945578","23.2963417112045","25.898189117821","22.5132243784285","33.3219134371051","29.7148706624457","27.6003331417686","22.2937491734787","26.7875531380454","28.2755131465073","25.815573460136","25.6685840770136","",
"Myanmar","MMR","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","26.1804145782488","23.4374569923644","24.6781592560755","24.239210661506","","","","","","","","","20.9881200279312","24.7597322211615","28.1155610886373","28.3597691286072","27.8893323230949","26.6378240986646","25.508613031805","26.3211746589105","24.5077002060727","23.4392855197032","25.8990602733141","26.2776684423336","","","","","30.9706279908674","31.6693853795122","31.1659112894319","32.4484816765047","24.5089302349312","27.1220367533175","26.2456678078576","25.0317775245479","24.5050081008675","22.272991121838","18.729060245929","18.4329834394947","21.5228053660655","23.9540526956877","22.6169050193412","18.9876370235681","22.8822785930667","25.3949489335316","23.4117262523247","","",
"Montenegro","MNE","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.8854420408912","-8.68285631687193","-1.14339456246679","1.92697615327189","4.19956883067191","4.73631626782716","7.34525296007253","7.03452009400678","8.62197220766605","8.64457130248906","12.3953589184924","14.1025079915897","16.4781848902978","3.87466905666512","16.1923831637347","14.6749102807856","14.2472223771584","8.7888359898131","",
"Mongolia","MNG","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","22.3163961522978","31.2268530121001","21.0470786618795","20.0318229851454","19.2525758482265","13.5961825838427","8.48894310013245","7.94717598266925","14.913955403034","23.3844506923707","25.4820987839473","36.4969687102174","41.8019383761052","40.5622706142299","38.7934383441302","33.0326328586569","37.1639737258024","30.8669004815293","33.4377596402418","17.4236104003291","17.91789010489","16.2829130459961","25.0380731189471","33.6577946602172","39.5575736438079","45.9574247202296","41.0316799704819","29.9614887259639","27.2284559140489","26.6304483551374","30.403588523709","27.698275104461","26.280052017443","23.4455755232137","16.4005594093878","16.9760932381035","17.3583211890655","22.1408944808472","20.2586266580868","16.3069664976405","20.2923343683258","27.1790641247681","33.4605004501248","25.644836509203","",
"Northern Mariana Islands","MNP","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.58190912871108","11.2581755125081","12.969976938016","13.6994596620561","11.7484641012473","12.1961972359941","12.8807098388736","10.4626400462538","10.9189543642978","9.37446075942684","11.725184295306","6.75941411480328","10.4898761087841","13.5855800966979","19.6949776715","15.0835748486745","12.5859738665395","8.40463950829895","2.64028058527519","1.67600198582508","",
"Mauritania","MRT","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","5.376424174813","-5.32037474913756","-8.27324700746436","1.36415920092322","-4.58377705309317","-1.04245734938841","2.48359518141296","-9.07237280681224","-5.45110179900855","0.704293335781108","12.4830638204931","8.74534897883005","10.8168130880402","15.7017142969268","13.7928610072639","6.58772126864809","17.1996019639884","14.9134350455942","7.5296135517332","43.1637445649753","16.469739608551","18.5476489282072","10.8244924985038","17.7878116872055","","","","","","","","","","","","","","36.6870078203028","35.4889621749417","22.8567019181591","21.467103927581","27.9758773940378","30.3663762161022","32.7053227623164","34.6165400968607","37.5524331362797","34.9440213877658","29.3744786087364","32.053681458517","34.4224521983398","",
"Mauritius","MUS","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","26.7515326892467","21.6357745711065","20.21769530866","20.262082951346","11.5961674847315","13.525939366758","15.4917739425531","16.8292935389624","18.2318557250174","21.8370865174793","29.3171647253619","29.9946621550901","29.3375600487981","27.3560402367206","26.8069811021528","28.5442686530955","30.0033465745133","28.678262980811","26.2408746802249","26.1871107405396","26.605580417772","28.096612866853","27.5625803692796","26.6113515079413","27.8406693327351","29.6314796115513","28.5702874631133","26.9466573562303","24.1268416963099","19.3714836924711","20.2755277420979","24.7163608755407","18.6361904965248","14.6282292805241","15.2285823808559","13.617955225727","18.4399928152884","16.8152644547112","15.2041565600084","16.1822748959303","16.6141996314777","18.2791385061484","17.3533196960178","15.9875335134751","13.3624322160547","12.1435967115599","17.1094481681317","20.7276958348248","21.1061669332343","",
"Malawi","MWI","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.87134513356463","3.84990104239337","9.85807866071224","2.67546910558891","1.31204169895077","-2.52246627812557","-1.12844008664264","","",
"Malaysia","MYS","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","23.9566015709698","20.2748430620124","28.0826063734098","27.2479901268492","27.5906667145783","33.3512838220028","29.3183011942125","25.2443025011471","23.9237048426006","26.3656237578852","28.6499057096458","25.6266942073272","25.6208621106491","31.0488992713851","31.6552992643738","30.6804900039903","30.3826806963327","29.2782620146207","31.6964750314478","34.7131723521145","35.0914161292647","33.8932551687612","37.0407234800784","37.0205449212701","39.8491589952669","38.305980768975","35.9173795808654","32.2517790339187","32.7350846657081","34.8526514617844","35.1374966248144","36.8157549507862","38.7964745148433","38.7668425775513","38.5177080119428","33.3634416267683","33.4664682988521","34.0818029856008","30.9153494882722","29.4198401146816","29.3665669513565","28.3991476426936","28.3850019206649","28.3359876066459","26.1283247399226","24.546150625052","23.8210614819294","26.0099609240741","26.7807789507514","23.8583516969162","23.3780820262118","",
"North America","NAC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","21.5297666850371","21.4619796066959","22.0413540595618","23.752642717279","22.8203382913687","20.9430194525576","21.5003679558423","22.0707974428441","23.1613155579879","23.3965741156086","22.2000992430884","23.2920948442383","21.6287579196938","19.8173610190371","21.8257501916094","20.3800549373767","18.9615373076733","19.6679236233205","20.6627105626714","19.7825826308496","18.6739411464298","18.5006839826676","17.3780098343134","16.8659763225085","17.7866825586","18.775214866034","19.6349388441439","20.7920782109584","21.2525032609215","20.9405940275629","21.0661704235373","19.9115471754879","18.6663439307917","17.8142106608892","18.2392262128334","18.6628347286721","19.6622839211552","18.0235748534628","15.8433106772531","14.288089860605","15.7262767240347","16.7299202058519","18.6029325232497","18.8671671288532","19.9347956497669","19.7821651182603","18.7153992213807","19.1801809221871","19.3736859861968","19.6390960019264","18.7200802931166","18.4906934303969","19.1838431147901","18.0439381894768","18.1203030145141","",
"Namibia","NAM","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.8169842607291","26.6906997125095","28.8774128158482","25.7144873921992","29.4026303957825","30.4931339022597","27.8039315718724","24.749433238094","26.6110808219256","23.70845948896","27.6451146723875","22.3277585537466","26.2651767222456","26.0295096620267","30.2850577864286","30.4931016490861","35.4893561735821","28.260117470777","26.6660570690653","16.5280331160332","18.5704922099493","14.7680887757789","14.9728695342177","19.1987084003357","22.9385341406322","16.2890690430574","6.0444366894942","13.1209778513124","11.6491168296257","13.2272298705435","17.7074636011453","4.48236010903951","5.47068659954207","11.0760707567893","8.64440973000428","",
"New Caledonia","NCL","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.7522063316301","22.969840991275","26.1465975871719","25.2931918042212","25.832271772466","31.1611625831992","23.1296730407319","22.0216340288704","25.7080493669989","25.5654236611348","19.1673914656163","19.1399890211753","21.5549767124388","19.9208687838117","19.3341084834402","","","","","","","","","",
"Niger","NER","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","5.39984073749535","7.74706478271263","10.3134875926263","14.0217952582515","20.7297530471787","19.1165725364827","17.1245364976163","10.0569954155686","6.71018057014272","9.000756060377","2.38771123495564","8.32128774341064","9.91524167373232","4.36328004386938","13.3147908596515","6.82015799903471","6.88181849778266","8.24625947045125","6.09867479894433","5.45088321797985","9.53600501691415","8.51020784707912","13.5535762417431","11.5355489001292","13.4436126693523","10.5602683318941","13.4482021353105","15.2548555079158","14.5934127474149","14.0071112129851","12.965343486323","20.2128003783277","20.6655828881536","18.639940892392","21.6881711601241","16.470376643512","24.2885976098678","22.1802291979726","23.3068714795792","24.1926349528744","24.9747108548601","24.1696426825672","21.3042275244687","20.4442735725345","22.9284009679857","25.0149816171551","13.0626312931078","16.9917886915144","21.8625470932732","24.1363361896183","27.6478671852498","",
"Nigeria","NGA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.65950445528925","3.28807132778913","4.94468329545488","7.53721293177105","11.8430631963235","13.6630359322131","10.363145975868","9.67810065592013","8.61107030770373","9.68166146992412","12.9826199969463","14.2129451854536","15.122242479391","15.1701162387313","16.5292462735741","14.635325292182","15.8728967459721","19.020001285524","19.261142105887","17.9499289799016","20.6313216962705","23.4889448013294","22.5110395005402","22.4176762938391","22.0075742748284","23.5677934899314","23.7524294523657","19.7738211838813","18.1391331477812","29.8324826511023","28.0154509170396","",
"Netherlands","NLD","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","29.7957581201762","29.4091339774365","29.0780619244985","29.4331679432314","30.4964035873632","28.8595762320084","25.6788344071503","26.2576542224893","24.7309017088698","23.2201841109293","23.1483013673632","23.1357009298272","23.255296329373","22.7452113480711","23.2951063104651","25.9364362431523","23.9723510569687","24.4549089295721","24.2952459913433","25.5408951873664","26.9140640454767","25.646498772003","25.177162700861","24.5157073676027","24.8077497528237","25.7746229624893","26.7854185991792","27.5638440731065","27.8928206195761","26.1670862409122","27.1828111671317","27.3965355530084","25.8098428940335","24.1844211042401","25.1382374829369","25.4364389483227","26.0990406846772","27.180298197133","27.3418892544166","24.7698826040611","23.8671575209385","26.4445804947731","26.9690241216893","26.0647009049162","26.2632433828137","26.2558229193908","26.976300925752","26.9531332435549","28.2746496971791","29.3296743858075","28.552937034731","27.0570012685206","32.4370513358733","29.6426237382189","29.5031090136918","28.8114021586621","",
"Norway","NOR","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","30.0888103016875","28.3797442142356","25.9515225947519","26.4736682353648","26.6632720281509","30.5441229048353","31.1694127486405","29.7622425786689","30.3136333151099","32.8056482349183","32.1160329719422","26.9273607324742","26.843501242022","26.283316151861","27.1176038810219","26.7843140482695","25.4775544667353","24.9079750053941","24.9144014544723","25.8321768151093","27.5756535275163","29.507714800829","31.1992121723991","28.0050265617197","30.1005681188347","36.6328233493307","36.4999603959525","32.8824946212775","31.7454706378619","34.2559491187167","39.0823031946693","40.5610075614208","39.8512517422517","42.2253506713497","35.8380434816754","36.9544683034263","38.9798959274215","39.472869013281","38.631734645774","39.1361028282189","36.0004721030016","32.9530512382125","33.861084682587","36.6911836237305","33.4154538114694","32.4362680170674","38.0219440405593","48.6349188004895","41.7674901330613","40.9841015453117","",
